srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
175.63.221.38,54668,175.11.94.37,53,udp,RST,7.220457,67085,97211,64,254,3,2,-,2894490.3364,1000196.8562,151,127,0,0,0,0,444.27,765.44,2,2254,39.1189,69.7653,1422039963,1422047183,231.9818,406.7468,0.0,0.0,0.0,0,1,0,0,0,1,10,15,4,10,7,1,Normal,0
175.173.239.34,28789,175.150.199.246,21,tcp,RST,19.034456407067353,46740,62346,66,68,2,5,ssh,7429948.678499514,6792322.991824638,35,49,25143,20194,2671742139,4268222697,1507.935112931794,1321.1338574888196,2,1860,17.292415743292693,3.364464481197021,1421932173,1421991301,177.697994720709,133.52046160251857,0.33993878406760913,0.05321990729962955,0.2611366004594321,0,4,0,0,0,2,3,11,14,2,10,8,Generic,1
175.194.167.55,51287,175.232.167.87,728,tcp,FIN,8.601959785774715,53269,32812,32,254,0,5,dns,5451417.971067131,9838978.06901882,85,61,8196,5595,3226286248,4104926742,631.873185834133,444.5974199569704,1,187,60.482911851991865,23.2473448386149,1422426736,1422437103,341.0941230981266,288.6297690131527,0.117159569779823,0.20656642538481812,0.2249736643339473,0,1,0,0,0,20,20,3,6,5,2,19,Normal,0
175.202.71.237,43042,175.172.4.148,750,tcp,INT,3.5896943846537317,41188,49643,62,32,4,1,http,7317080.389235509,3518660.825678593,96,187,50027,8357,3967671594,1491997602,651.5428725872531,90.98846197552183,5,4734,49.57969680394202,0.3383096761734459,1422023493,1422037603,120.94854624494064,241.80846448166218,0.08139300654591035,0.06362222962528098,0.2815182016732297,0,4,2,0,0,18,12,13,10,3,4,1,Generic,1
175.197.217.253,21760,175.79.31.79,21,icmp,RST,21.835657792646305,63683,13888,125,254,5,1,dns,2617372.26042237,2556327.89165487,27,190,0,70,0,22571309,2844.202365983563,151.34818365812714,4,4495,73.35374155940826,37.76377726629127,1422196592,1422237532,100.02671063076542,66.29097810645717,0.001397553880504913,0.0014115879180031936,0.006530450113324809,0,1,0,0,0,18,8,19,15,3,9,8,Normal,0
175.123.91.213,65352,175.141.169.186,671,tcp,FIN,17.15824724429992,92377,8394,124,32,2,5,-,6423969.1394045,9961931.915272655,76,54,26956,26605,1494043968,3025792258,1051.7340234041335,379.0758736220786,3,1716,80.9853892427223,80.44499587731143,1422019764,1422049168,49.633456641026264,313.7156222226599,0.26580307105435924,0.21537037521376118,0.23035808252734827,0,4,0,0,0,2,20,6,8,10,2,7,Normal,0
175.12.247.232,60866,175.78.97.88,962,tcp,FIN,26.083938744901825,40531,41547,67,32,4,5,-,9958049.835120982,2104691.78484959,8,118,52633,15193,54290128,3893950678,3944.8722981434944,428.7349926913478,5,4815,88.60252114289479,31.949608182390214,1421974401,1422001088,52.00528063832326,381.8320528895508,0.3786331954451985,4.407715008353675e-05,0.2266962488862925,0,5,0,0,0,7,11,7,7,5,5,19,Generic,1
175.38.47.87,63814,175.247.15.111,182,tcp,REQ,17.471641871466,55653,23016,34,36,2,1,smtp,9735538.092793735,4110308.53276712,140,188,35557,38330,1141977621,510613599,254.84471467326102,153.73004154370932,3,4662,57.04790412115433,51.21989593785029,1422001404,1422008643,174.73333373043047,216.5865458288958,0.1515813202046596,0.19377082821120847,0.18566934154278109,0,1,0,0,0,4,1,7,6,5,2,16,Generic,1
175.249.145.173,24915,175.114.170.186,21,icmp,CON,22.998565126471664,60662,74642,247,63,2,5,smtp,636586.7341711977,6127009.954370938,107,176,494,0,118886223,5416372,567.757859134467,373.2966063193919,5,2342,82.75269619352241,39.430332965042496,1422490952,1422521965,115.27917263025435,126.41166608918124,0.007676983039510091,0.0,0.0,0,4,0,0,0,14,2,9,15,9,5,5,Normal,0
175.38.11.17,10000,175.101.227.208,5720,udp,FIN,25.639185295544262,40326,17541,32,249,0,1,dns,9232307.570343431,4359030.564244292,180,101,0,1625,132121766,10602665,307.74253191666355,37.190698423016784,3,142,38.013306141144305,42.1068521230554,1422301038,1422323877,117.72726660343235,92.85176876097552,0.0040428319888176365,0.0009404368187599845,0.0,0,2,0,0,0,16,4,2,20,10,10,8,Normal,0
175.30.51.15,24173,175.175.141.138,66,icmp,RST,3.3978563669831088,15128,95951,32,123,5,3,-,8369232.3430802375,8786249.488514744,152,77,222,0,98131898,0,208.87044933357106,1271.5866525639701,4,1456,57.12412968214292,43.06399532982709,1422261280,1422281028,274.932731914514,383.54134716597616,0.0,0.004955151260739672,0.010026459129267818,0,2,0,0,0,18,17,10,1,3,2,12,Generic,1
175.226.105.96,54655,175.73.39.154,21,icmp,RST,11.394720931283826,54309,24758,63,130,2,3,-,2848621.7727080723,7141955.622129937,57,97,0,0,0,0,1170.4333856647957,427.46815427373986,4,3955,96.70837908193599,66.27725693073639,1422514600,1422533283,115.1944771461917,362.1784201156608,0.00396123294449116,0.0,0.0,0,3,0,0,0,1,13,19,12,6,7,1,DoS,1
175.79.54.43,27221,175.230.238.81,21,tcp,RST,10.533475595705672,26391,57735,131,254,2,0,ftp,953805.6213771104,8057837.502858309,82,180,4657,28219,1298910192,1555598228,56.44939723182847,176.9047730152087,4,331,67.24717088664444,28.09335078260853,1422112439,1422147542,18.452221327475698,205.75865611450936,0.21858981582778503,0.22238944547126557,0.07644795260077744,0,3,0,1,1,4,1,2,8,3,4,13,DoS,1
175.14.20.246,55583,175.99.3.126,80,icmp,RST,11.086217,36981,74863,254,254,4,1,smtp,8310378.1532,2949415.8117,29,184,0,0,0,0,1275.21,406.86,5,982,44.4405,43.2266,1422203248,1422214334,43.4319,68.409,0.0,0.0,0.0,0,2,0,0,0,4,12,3,8,2,6,6,Normal,0
175.200.83.15,27388,175.229.71.186,50370,udp,RST,11.985204935667149,16865,76561,66,133,0,4,dns,7895397.409647005,7572417.075470149,128,185,0,481,0,99238814,18.9443802427311,316.37290911230025,5,3959,89.45772398178906,93.75390954244475,1422081830,1422103151,290.5563117451089,458.13446136822733,0.0,0.0,0.002300036535443839,0,0,0,0,0,9,1,13,17,9,5,3,Normal,0
175.30.102.94,9614,175.236.75.62,21,icmp,RST,22.784054298626437,56449,52757,129,32,5,1,-,8709199.75328169,2716906.3435331914,74,168,1691,0,0,0,888.5373640270568,331.0684950072588,1,2146,68.52863711348499,21.865899611236618,1422162837,1422218818,60.11149733188533,101.02013520732537,0.007342208701015551,0.0,0.0,0,1,0,0,0,10,15,16,17,7,7,2,Normal,0
175.235.87.28,55539,175.45.210.15,1353,tcp,REQ,20.495336584571792,3598,82189,130,37,4,0,http,2503157.154271861,6914092.347465487,192,161,59430,19080,3844907156,1192996073,170.71667638199648,577.8055791034353,4,1159,15.786334254787944,13.929872591749001,1422300070,1422320845,264.33405856771316,366.18494694588526,0.113510025261471,0.2933990608610898,0.28645250267362593,0,2,3,0,0,1,18,6,2,1,5,18,Normal,0
175.47.184.249,28324,175.182.173.21,21330,icmp,CON,2.6222380238897305,55188,71041,33,251,5,3,ssh,6845287.561291558,5225841.652224711,22,57,0,127,0,0,1963.0371825447387,1433.5789267088478,3,1337,10.604640623944933,94.90001329530386,1422188758,1422192912,113.87860179706033,26.937975484612682,0.0,0.00024371899712966323,0.0,0,5,0,0,0,18,1,2,8,8,1,2,Exploits,1
175.77.57.253,59423,175.255.15.101,21,tcp,RST,28.3511150098671,75746,25261,63,32,5,4,ftp,5826574.286415991,2190175.0616345876,41,28,5563,16703,71783778,1031018144,2070.638827187543,965.943689001875,0,224,7.54174133271702,49.88487778835589,1422428565,1422435012,227.66545792869087,58.45757244902661,0.45400440295893524,0.1519814193239499,0.1882717546081552,0,5,0,0,0,16,14,4,1,9,2,10,Normal,0
175.124.4.249,40487,175.21.243.177,159,icmp,FIN,23.20293113592612,34556,21186,254,35,5,4,-,3262093.04742086,9967270.528369661,199,161,882,212,0,0,170.2161272445401,0.01,0,609,36.67953530521254,16.043288972732654,1422471206,1422519007,394.4736603585105,62.08649156033987,0.0,0.0043888883196746935,0.0009105634291188718,0,1,0,0,0,11,18,12,15,4,1,13,Normal,0
175.46.43.24,48885,175.221.49.191,24409,tcp,REQ,3.8999672726446635,7693,76251,116,33,3,2,ftp,8804174.355549667,9221445.900031166,112,179,5932,37770,2620560436,1501510715,0.92,507.63422203837365,4,4166,22.613203693252277,66.68571640519902,1422168184,1422169299,436.92044076786766,171.7298820047824,0.2632885591413154,0.026618960675614388,0.08545203072643826,0,1,0,0,0,18,20,20,18,1,10,9,Normal,0
175.47.216.131,22320,175.185.9.93,103,icmp,INT,10.131322657556604,63535,25915,68,81,1,0,smtp,2729884.0834779176,7864252.979178992,134,200,0,0,0,0,523.6626134709014,39.65532769630583,4,4238,4.586904493141059,34.260340252011446,1422048901,1422086969,291.70419535324476,76.41768842110356,0.007690483797193906,0.0,0.0,0,1,0,0,0,20,6,15,2,7,6,8,Normal,0
175.207.165.58,3241,175.20.208.219,21,udp,CON,28.278711618496637,98274,79711,254,122,3,0,smtp,5058914.479713801,4946553.442706941,103,200,0,0,0,20657630,951.1423182785971,243.3536178856391,4,4333,88.09077646260663,0.9496046566958102,1422126366,1422143518,101.72649309138468,26.166449917575306,0.009952104889357294,0.005341956673641638,0.0,0,6,0,0,0,1,19,4,11,7,2,18,Normal,0
175.38.47.87,62651,175.247.15.111,1922,tcp,REQ,18.579648152598764,58021,20043,36,32,2,1,smtp,9795013.288962422,4450843.781004963,143,186,35266,36252,1224942843,374590482,454.9579567307361,0.01,3,4488,55.63751117730089,49.100403655970716,1421964569,1422017248,176.09792730545718,213.38676442091548,0.15789554200177952,0.20807290361339106,0.18706112031182545,0,1,0,0,0,4,1,6,6,5,2,16,Generic,1
175.146.127.20,1308,175.54.0.219,829,tcp,REQ,26.396926636033925,34693,74,124,251,3,5,-,5718972.285126711,1608744.5526731582,11,94,28141,26316,4205556175,1638310787,2318.939327911715,405.2098020042845,2,3371,64.22568967832073,27.707597797291733,1421962792,1421988324,446.5583614614352,154.76973797623822,0.11628868398563516,0.2792214175709557,0.2703397957233453,0,6,0,0,0,7,4,1,16,3,1,4,Normal,0
175.100.140.33,43013,175.155.47.129,574,udp,FIN,27.84846780682684,18495,20803,124,33,0,0,dns,417650.8858363861,6513732.545703934,143,67,0,1197,0,21160733,124.36487972134985,222.8123413888568,5,1791,75.27955253784285,39.96442174157446,1421948840,1421980446,263.2746744246138,315.3224474811799,0.0037108815647375914,0.0,0.0,0,2,0,0,0,10,16,8,13,5,8,3,Fuzzers,1
175.136.10.179,21059,175.240.11.253,21,udp,REQ,11.926442965629516,75644,13066,244,32,5,5,-,1761720.2682151643,5121287.145585498,191,175,0,501,0,8501603,295.6614149403644,0.01,2,1393,63.01997642724726,34.95509147258242,1422393674,1422379694,94.62309289758345,319.83181666663523,0.0,0.008436138787615101,0.0016122928677727818,0,6,0,0,0,3,18,7,10,5,1,10,Normal,0
175.157.156.82,21136,175.241.52.176,107,tcp,CON,5.868593886679336,88112,19285,131,65,1,3,ssh,7980924.577107846,8469960.690755412,161,168,20107,42647,4251054395,3366438829,529.7760373352623,185.82800518200952,5,2149,20.787149977136963,27.072802954939426,1422250052,1422261749,183.89803655205912,154.82510307886702,0.3577142592410534,0.24980026573103598,0.08977988433974375,0,2,0,0,0,14,19,13,14,1,7,2,Backdoor,1
175.155.197.49,53875,175.180.26.211,45173,icmp,FIN,13.421300710592165,66290,66433,64,127,5,5,http,420645.30129277287,2190414.0920346095,113,47,36,758,20378362,36092316,483.4329278919405,1439.8734161049342,1,2645,7.6457851890376824,19.36642764534472,1422134709,1422163938,284.70167872944205,298.2311850592,0.0032774671079370847,0.004236817311191365,0.0036150083736642196,0,0,3,0,0,7,4,10,1,4,6,6,Normal,0
175.201.76.29,47646,175.100.164.75,51956,tcp,RST,2.492181,79051,64847,32,254,1,2,dns,8512528.2595,1920231.47,72,134,3072,64174,716752400,2789173738,1097.93,483.93,5,2511,26.3113,99.6154,1422281327,1422283819,20.2279,374.9988,0.379883,0.137426,0.024073,0,4,0,0,0,2,5,20,1,10,1,10,DoS,1
175.183.83.211,16767,175.104.208.28,21,tcp,RST,21.820456057640854,95,44871,64,68,0,2,ssh,3410591.2556654965,5379572.835719101,102,85,3156,20202,4100746115,3279626845,78.93037973057636,967.3079115609737,3,1117,23.958896248675742,59.648865397594506,1422374972,1422387928,170.56851192551605,24.456065662920672,0.09876220878761395,0.08699957462238767,0.010891989954346355,0,4,0,0,0,14,13,3,16,8,2,17,Normal,0
175.63.221.38,54096,175.11.94.37,21,udp,RST,7.638610150986129,66063,97449,73,251,3,2,-,2821122.1560268933,1414364.6571498793,149,123,35,456,0,0,473.6064532635962,1148.5620387026497,2,2319,39.966860479527064,69.80115227250819,1422050612,1422043487,235.30889572047724,398.038499175787,0.005739591106945397,0.0,0.0,0,1,0,0,0,1,10,15,4,10,7,1,Normal,0
175.181.194.109,8144,175.109.116.105,21,udp,FIN,3.8555109937941157,14565,68209,65,252,2,5,smtp,2870251.7902493505,7091607.199293985,22,86,412,0,0,9434797,699.9873183175663,927.7933160987076,3,962,36.18167470664878,45.800529320576544,1422244209,1422248795,352.8830894738735,404.12461836126147,0.0,0.0018400718995094589,0.005222031742072032,0,1,0,0,0,18,14,10,14,4,2,16,Exploits,1
175.56.147.61,15733,175.154.62.13,393,tcp,CON,24.13972016637303,59739,6630,33,252,4,4,-,140314.37103984543,5078159.713967469,68,184,18870,37858,1874137540,2613033532,764.6330375999621,679.1133275442027,1,4617,41.83621682134742,65.39338454064404,1422001772,1422037583,256.2942330961759,194.3410670896795,0.4767117647417689,0.16199229050512434,0.2409777568139699,0,4,0,0,0,18,1,13,16,1,7,12,Normal,0
175.111.99.146,46388,175.147.157.149,21,icmp,INT,25.498998369678816,95,1,252,254,3,3,smtp,7573745.317197061,8449761.97183312,85,83,642,784,143258979,0,0.92,368.8674661880273,0,1869,15.713320192844227,35.270696991483824,1421952018,1421964259,36.30980436904261,112.11462192862486,0.013260107271737404,0.012042179995697335,0.0,0,3,0,0,0,11,9,5,13,3,5,4,Normal,0
175.232.118.23,45277,175.67.160.92,21,tcp,CON,6.166264156575947,52764,13931,248,37,3,0,ssh,2122960.4160860362,9960630.583372738,43,173,13424,10188,2715152172,0,1015.3003515518444,15.68040894938703,0,1816,75.53723644702688,23.868651177555694,1422476413,1422492284,493.5025090208436,157.0530833093956,0.23615459970384073,0.1699447578546059,0.28368662005483797,0,3,0,0,0,4,7,7,15,2,9,10,Normal,0
175.162.0.103,4014,175.95.121.95,700,tcp,REQ,26.95145037794058,87248,47423,252,254,5,4,http,2817968.803574855,4325210.272337031,15,10,15432,21000,2295892647,1635839977,8663.33031917974,6147.669051696195,2,1504,92.7740734474732,38.530163344743336,1422352002,1422377083,84.52647429616738,178.0299128507235,0.4170543397137148,0.09209714632290536,0.18736831254511901,0,5,1,0,0,17,19,8,13,4,4,18,Normal,0
175.92.21.31,47990,175.16.228.35,407,udp,FIN,21.75265668064242,70875,97901,254,67,1,4,smtp,7363608.856445498,1975444.5158281869,74,152,0,1977,55744178,83841592,807.6984532179462,485.0491933093881,1,3440,37.51097695199861,19.24907329957387,1421959760,1421969582,331.113284002442,230.22773600087666,0.006106637507543397,0.006590553270793754,0.0,0,5,0,0,0,10,17,4,5,5,3,4,Reconnaissance,1
175.21.175.130,43559,175.74.174.139,118,udp,RST,4.282116116785084,75058,19290,64,254,0,3,smtp,8823043.541300543,9863728.749223143,140,8,442,97,0,0,543.0923731518634,1770.3738573969374,4,849,57.513506822203894,24.74421974555544,1422511880,1422502969,333.89871783376833,89.13090229089612,0.0005060986416121023,0.01318970246071936,0.0,0,1,0,0,0,12,17,4,11,6,9,13,Normal,0
175.68.99.108,54533,175.99.213.205,1499,tcp,INT,12.702778374300284,76402,32998,69,37,0,1,http,8639106.435299888,2634483.492532977,128,23,29519,61213,2945714277,461261336,680.9240495271553,1641.8000024132034,5,3773,82.27178445341423,36.57126697386893,1422318926,1422336358,421.49243046937977,475.9354566775665,0.13510349247971654,0.16394728617960957,0.27254347161253073,0,6,5,0,0,11,11,17,5,10,9,8,Exploits,1
175.168.48.234,60429,175.188.129.129,21,tcp,RST,8.37441889165791,84091,36900,254,249,0,5,dns,7019384.943909001,2916002.6268405505,21,147,3275,61026,2636578060,2135063465,5899.429180940538,0.01,3,4549,76.09848550322664,4.352941352692319,1421964911,1421979926,312.32031059556255,349.0562091546421,0.34359465642305415,0.0505726595643959,0.25192115999171527,0,0,0,0,0,14,4,2,15,1,6,4,Normal,0
175.10.64.40,47333,175.176.6.197,268,tcp,FIN,20.119055458782228,43121,56535,32,254,3,2,ftp,2726419.4176961514,667961.0633374553,104,61,19748,24332,1003082600,3193906999,385.6424698978329,562.4330160737205,2,2142,67.50601095976697,43.39760654859227,1422421418,1422445098,345.87012552444554,400.8954847614723,0.3514348630466165,0.15357414814072584,0.04718411245955333,0,6,0,0,0,5,8,4,5,7,1,9,Normal,0
175.237.45.30,7124,175.46.93.187,1275,udp,RST,17.982240015441572,2988,22235,40,73,5,2,ftp,4691269.413580715,8894711.707256187,65,84,0,1308,0,0,328.6093462341152,0.01,5,1670,73.4054585486635,73.20552255931318,1422257616,1422277470,28.242065110565377,355.8996669233719,0.0,0.0,0.0004463188278221183,0,1,0,1,4,11,14,7,7,5,4,6,Normal,0
175.190.173.107,31721,175.3.161.221,1268,icmp,INT,25.529967382998898,77589,68165,32,58,3,3,http,5317953.033063311,5461331.877771731,198,84,0,1709,0,104881707,274.59923876996993,532.7259367525988,0,285,80.74795099930671,62.986089958795496,1422181866,1422210383,153.9840195294509,430.05732688402617,0.003790270854816925,0.0,0.0,0,2,0,0,0,5,2,10,5,5,7,5,Normal,0
175.25.191.147,62331,175.242.110.195,21,icmp,RST,22.406094,24381,36287,32,254,1,5,ssh,2849125.0629,50510.4964,54,5,0,0,0,0,451.5,7257.4,3,1063,27.4769,46.2441,1422261028,1422283434,48.5738,112.4124,0.0,0.0,0.0,0,5,0,0,0,11,8,3,20,5,10,15,Normal,0
175.216.122.133,50140,175.139.145.167,34462,tcp,INT,7.982495574380755,25247,8980,71,54,2,0,ftp,6287202.30256552,6130572.534733641,69,178,65422,24896,1266189654,650330524,237.64973501250276,91.73418875518698,4,145,19.709527693390097,7.409932823806733,1422208366,1422223818,70.60959493938103,212.7050873639785,0.0,0.028485063043867668,0.004650009998591282,0,1,0,0,0,10,16,12,15,1,6,3,Normal,0
175.19.89.107,27501,175.90.18.215,39,icmp,RST,5.9040191134054165,98292,36225,32,34,2,4,ssh,6130890.569851627,9502067.808454683,86,71,0,691,0,0,1080.4055117308797,266.2760556934903,3,4491,51.42145204128196,91.36684073010261,1422078243,1422077001,426.08006867603024,238.72815635627595,0.0,0.006599728113988701,0.0,0,1,0,0,0,4,11,6,15,5,3,2,Normal,0
175.66.210.203,59325,175.163.231.123,480,tcp,CON,7.804943242828248,89458,77195,126,127,1,0,ssh,4336985.263916885,1538554.7236664041,98,143,30574,2653,4008556993,2690654800,674.3249287307611,558.6440369279488,0,3748,17.946687437941783,70.40983757000629,1422095673,1422093087,19.13154205943446,309.72119114103356,0.2983710333949234,0.04968691368381394,0.2858081235677218,0,1,0,0,0,19,4,1,17,7,8,16,Normal,0
175.54.51.202,28433,175.146.176.225,382,tcp,RST,19.941610044736926,75631,82039,254,32,1,2,ftp,4118862.3406258496,6310744.372781871,176,181,53150,3360,3820653848,2861316875,733.7851496937549,0.01,0,3930,91.09211620608262,87.40703778844764,1421956158,1421970146,171.7154047768711,403.7929628192858,0.16733675383953417,0.248582541214947,0.25528928488347336,0,5,0,1,1,5,10,15,11,5,7,20,Normal,0
175.225.84.59,11719,175.39.143.55,21,tcp,RST,11.109049040250504,97122,15254,66,252,2,5,smtp,937637.5336533994,6617878.762255424,124,53,22545,54914,0,99086412,823.2337483335957,537.6196673122555,4,4772,16.97287023955238,61.2405978293267,1421963092,1421983369,435.69139465818307,70.00245473979496,0.07095996143755118,0.28217152585845534,0.15236263084194474,0,3,0,0,0,20,19,1,10,2,4,15,Generic,1
175.78.233.19,63461,175.164.108.26,11329,tcp,FIN,6.401744659465429,43699,46570,32,252,4,4,-,1869418.9834365412,5578302.788043186,126,162,63927,54974,1179724755,170097444,394.48541408928673,89.66836310966866,1,2498,88.19119119314571,3.0617671645543334,1422486680,1422473795,498.4427668513582,395.1360769217157,0.184525618231596,0.06920740966587903,0.2517689953869553,0,4,0,0,0,17,6,14,2,4,4,12,Fuzzers,1
175.66.138.186,32325,175.21.53.10,21,tcp,RST,19.92130809085186,56491,61597,132,61,0,0,-,264896.5459320643,7800079.363805477,54,140,50473,5189,2322937976,154191830,1053.114065311304,657.2840752117721,3,1103,42.04537733334582,42.2726065106594,1422060031,1422110197,58.1156587683791,47.70478094503071,0.3027105811626008,0.2769837200154788,0.11161003939987237,0,2,0,0,0,14,2,8,8,2,10,1,Generic,1
175.81.240.180,8376,175.143.127.250,21,icmp,RST,27.86135154598845,14393,97152,32,64,3,3,-,3741957.673688808,1684976.7617866793,7,150,0,254,9994628,20030737,1879.1415186385989,774.011912221613,5,3009,91.61696375507806,57.49717695946921,1422108288,1422144899,227.98063080233143,12.339932262638294,0.0005965322625635921,0.0,0.0013171938668848026,0,3,0,0,0,19,12,11,3,6,2,6,Normal,0
